nohup: ignoring input
{"event":"skillsmp_selected","latest_limit":100000,"latest_count":100000,"openclaw_count":113,"total_unique":100095,"target_offset":0,"target_count":0}
{"event":"skillsmp_progress","done":289,"total":100095,"errors":289,"last":{"skill_id":"arkangelai-skills-skills-postcall-recap-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":290,"total":100095,"errors":290,"last":{"skill_id":"arkangelai-skills-skills-precall-brief-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":291,"total":100095,"errors":291,"last":{"skill_id":"arkangelai-skills-skills-procurement-kit-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":292,"total":100095,"errors":292,"last":{"skill_id":"arkangelai-skills-skills-proposal-pricer-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":293,"total":100095,"errors":293,"last":{"skill_id":"arkangelai-skills-skills-qualify-dolor-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":294,"total":100095,"errors":294,"last":{"skill_id":"arkangelai-skills-skills-sales-pipeline-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":295,"total":100095,"errors":295,"last":{"skill_id":"arkangelai-skills-skills-sales-roleplay-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":296,"total":100095,"errors":296,"last":{"skill_id":"arkangelai-skills-skills-security-kit-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":297,"total":100095,"errors":297,"last":{"skill_id":"arkangelai-skills-skills-stakeholder-map-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":298,"total":100095,"errors":298,"last":{"skill_id":"armanisadeghi-ai-matrx-cursor-skills-efficient-tap-button-migration-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":299,"total":100095,"errors":299,"last":{"skill_id":"becool3000-unity-mcp-lens-agents-plugins-lens-dev-plugin-skills-unity-mcp-bridge-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":300,"total":100095,"errors":300,"last":{"skill_id":"becool3000-unity-mcp-lens-agents-plugins-lens-dev-plugin-skills-unity-mcp-lens-development-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":301,"total":100095,"errors":301,"last":{"skill_id":"becool3000-unity-mcp-lens-agents-plugins-lens-dev-plugin-skills-unity-dev-assistant-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":302,"total":100095,"errors":302,"last":{"skill_id":"uipath-skills-skills-uipath-maestro-case-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":303,"total":100095,"errors":303,"last":{"skill_id":"epicenterhq-epicenter-agents-skills-svelte-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":304,"total":100095,"errors":304,"last":{"skill_id":"thalesgroup-agilab-claude-skills-agilab-runbook-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":305,"total":100095,"errors":305,"last":{"skill_id":"thalesgroup-agilab-claude-skills-agilab-streamlit-pages-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":306,"total":100095,"errors":306,"last":{"skill_id":"bobrown101-dotfiles-claude-skills-ws-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":307,"total":100095,"errors":307,"last":{"skill_id":"agent-sh-agnix-plugin-skills-agnix-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":308,"total":100095,"errors":308,"last":{"skill_id":"agent-sh-agnix-skills-agnix-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":309,"total":100095,"errors":309,"last":{"skill_id":"systeminit-swamp-claude-skills-swamp-workflow-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":310,"total":100095,"errors":310,"last":{"skill_id":"aberrantcode-llm-skills-claude-skills-ship-to-dev-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":311,"total":100095,"errors":311,"last":{"skill_id":"aberrantcode-llm-skills-claude-skills-skills-manager-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":312,"total":100095,"errors":312,"last":{"skill_id":"aberrantcode-llm-skills-claude-skills-start-app-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":313,"total":100095,"errors":313,"last":{"skill_id":"aberrantcode-llm-skills-codex-skills-ship-to-dev-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":314,"total":100095,"errors":314,"last":{"skill_id":"aberrantcode-llm-skills-codex-skills-start-app-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":315,"total":100095,"errors":315,"last":{"skill_id":"rajbos-ai-engineering-fluency-github-skills-refresh-json-data-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":316,"total":100095,"errors":316,"last":{"skill_id":"noah-goodrich-borg-collective-skills-borg-assimilate-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":317,"total":100095,"errors":317,"last":{"skill_id":"noah-goodrich-borg-collective-skills-borg-plan-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":318,"total":100095,"errors":318,"last":{"skill_id":"notque-vexjoy-agent-skills-business-customer-support-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":319,"total":100095,"errors":319,"last":{"skill_id":"owlguardco-crude-intentions-claude-skills-ci-verify-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":320,"total":100095,"errors":320,"last":{"skill_id":"kehwar-skills-skills-setup-workflow-skills-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":321,"total":100095,"errors":321,"last":{"skill_id":"jaggerxtrm-specialists-config-skills-using-script-specialists-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":322,"total":100095,"errors":322,"last":{"skill_id":"alysnnix-nalyx-home-features-cli-claude-skills-global-excalidraw-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":323,"total":100095,"errors":323,"last":{"skill_id":"alysnnix-nalyx-home-features-cli-claude-skills-global-save-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":324,"total":100095,"errors":324,"last":{"skill_id":"lodekeeper-dotfiles-skills-eth-rnd-archive-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":325,"total":100095,"errors":325,"last":{"skill_id":"thesysdev-openclaw-os-packages-claw-plugin-skills-openui-app-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":326,"total":100095,"errors":326,"last":{"skill_id":"thesysdev-openclaw-os-packages-claw-plugin-skills-openui-inline-ui-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":327,"total":100095,"errors":327,"last":{"skill_id":"loonghao-dcc-mcp-core-agents-skills-dcc-mcp-core-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":328,"total":100095,"errors":328,"last":{"skill_id":"danielcardonarojas-codemark-extras-skills-codemark-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":329,"total":100095,"errors":329,"last":{"skill_id":"q00-ouroboros-skills-seed-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":330,"total":100095,"errors":330,"last":{"skill_id":"q00-ouroboros-skills-welcome-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":331,"total":100095,"errors":331,"last":{"skill_id":"q00-ouroboros-skills-setup-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":332,"total":100095,"errors":332,"last":{"skill_id":"tommimarkus-skills-souroldgeezer-audit-skills-devsecops-audit-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":333,"total":100095,"errors":333,"last":{"skill_id":"vast-ai-vast-cli-vastai-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":334,"total":100095,"errors":334,"last":{"skill_id":"gaelic-ghost-speakswiftlyserver-skills-speak-swiftly-codex-hooks-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":335,"total":100095,"errors":335,"last":{"skill_id":"danielraffel-pulp-agents-skills-engine-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":336,"total":100095,"errors":336,"last":{"skill_id":"nullhack-temple8-opencode-skills-analyze-root-cause-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":337,"total":100095,"errors":337,"last":{"skill_id":"nullhack-temple8-opencode-skills-accept-feature-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":338,"total":100095,"errors":338,"last":{"skill_id":"nullhack-temple8-opencode-skills-review-design-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":339,"total":100095,"errors":339,"last":{"skill_id":"nullhack-temple8-opencode-skills-model-domain-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":340,"total":100095,"errors":340,"last":{"skill_id":"nullhack-temple8-opencode-skills-discover-features-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":341,"total":100095,"errors":341,"last":{"skill_id":"nullhack-temple8-opencode-skills-implement-minimum-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":342,"total":100095,"errors":342,"last":{"skill_id":"nullhack-temple8-opencode-skills-draft-adr-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":343,"total":100095,"errors":343,"last":{"skill_id":"nullhack-temple8-opencode-skills-design-assets-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":344,"total":100095,"errors":344,"last":{"skill_id":"nullhack-temple8-opencode-skills-write-bdd-features-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":345,"total":100095,"errors":345,"last":{"skill_id":"nullhack-temple8-opencode-skills-design-colors-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":346,"total":100095,"errors":346,"last":{"skill_id":"nullhack-temple8-opencode-skills-design-technical-solution-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":347,"total":100095,"errors":347,"last":{"skill_id":"nullhack-temple8-opencode-skills-select-feature-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":348,"total":100095,"errors":348,"last":{"skill_id":"nullhack-temple8-opencode-skills-review-structure-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":349,"total":100095,"errors":349,"last":{"skill_id":"nullhack-temple8-opencode-skills-review-conventions-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":350,"total":100095,"errors":350,"last":{"skill_id":"nullhack-temple8-opencode-skills-define-ubiquitous-language-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":351,"total":100095,"errors":351,"last":{"skill_id":"nullhack-temple8-opencode-skills-refactor-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":352,"total":100095,"errors":352,"last":{"skill_id":"nullhack-temple8-opencode-skills-review-architecture-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":353,"total":100095,"errors":353,"last":{"skill_id":"nullhack-temple8-opencode-skills-setup-configure-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":354,"total":100095,"errors":354,"last":{"skill_id":"nullhack-temple8-opencode-skills-setup-apply-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":355,"total":100095,"errors":355,"last":{"skill_id":"nullhack-temple8-opencode-skills-create-py-stubs-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":356,"total":100095,"errors":356,"last":{"skill_id":"nullhack-temple8-opencode-skills-write-test-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":357,"total":100095,"errors":357,"last":{"skill_id":"nullhack-temple8-opencode-skills-setup-assess-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":358,"total":100095,"errors":358,"last":{"skill_id":"nullhack-temple8-opencode-skills-structure-project-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":359,"total":100095,"errors":359,"last":{"skill_id":"nullhack-temple8-opencode-skills-verify-traceability-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":360,"total":100095,"errors":360,"last":{"skill_id":"nullhack-temple8-opencode-skills-commit-implementation-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":361,"total":100095,"errors":361,"last":{"skill_id":"nullhack-temple8-opencode-skills-break-down-feature-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":362,"total":100095,"errors":362,"last":{"skill_id":"nullhack-temple8-opencode-skills-confirm-baseline-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":363,"total":100095,"errors":363,"last":{"skill_id":"nullhack-temple8-opencode-skills-define-done-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":364,"total":100095,"errors":364,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-updating-ui-tests-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":365,"total":100095,"errors":365,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-reviewing-agent-infrastructure-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":366,"total":100095,"errors":366,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-debugging-ui-tests-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":367,"total":100095,"errors":367,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-reviewing-code-changes-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":368,"total":100095,"errors":368,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-reviewing-agent-effectiveness-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":369,"total":100095,"errors":369,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-create-feature-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":370,"total":100095,"errors":370,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-deep-research-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":371,"total":100095,"errors":371,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-reviewing-test-quality-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":372,"total":100095,"errors":372,"last":{"skill_id":"jose-luis-nunez-fitnessapp-claude-skills-writing-ui-tests-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":373,"total":100095,"errors":373,"last":{"skill_id":"csilost2001-harmony-claude-skills-generate-tests-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":374,"total":100095,"errors":374,"last":{"skill_id":"kehwar-skills-skills-caveman-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":375,"total":100095,"errors":375,"last":{"skill_id":"kehwar-skills-skills-grill-with-docs-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":376,"total":100095,"errors":376,"last":{"skill_id":"kehwar-skills-skills-pdf-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":377,"total":100095,"errors":377,"last":{"skill_id":"kehwar-skills-skills-grill-me-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":378,"total":100095,"errors":378,"last":{"skill_id":"kehwar-skills-skills-improve-codebase-architecture-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":379,"total":100095,"errors":379,"last":{"skill_id":"kehwar-skills-skills-zoom-out-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":380,"total":100095,"errors":380,"last":{"skill_id":"kehwar-skills-skills-write-a-skill-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":381,"total":100095,"errors":381,"last":{"skill_id":"kehwar-skills-skills-to-tasks-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":382,"total":100095,"errors":382,"last":{"skill_id":"manu14357-zskills-skills-sql-injection-testing-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":383,"total":100095,"errors":383,"last":{"skill_id":"sirbepy-sirbepy-claude-config-skills-commit-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":384,"total":100095,"errors":384,"last":{"skill_id":"sirbepy-sirbepy-claude-config-skills-pwa-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":385,"total":100095,"errors":385,"last":{"skill_id":"socketdev-socket-btm-claude-skills-scanning-security-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":386,"total":100095,"errors":386,"last":{"skill_id":"socketdev-socket-btm-claude-skills-scanning-quality-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":387,"total":100095,"errors":387,"last":{"skill_id":"socketdev-socket-btm-claude-skills-guarding-paths-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":388,"total":100095,"errors":388,"last":{"skill_id":"socketdev-socket-btm-claude-skills-squashing-history-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":389,"total":100095,"errors":389,"last":{"skill_id":"sirbepy-sirbepy-claude-config-skills-favicon-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":390,"total":100095,"errors":390,"last":{"skill_id":"albertattard-skills-skills-create-scope-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":391,"total":100095,"errors":391,"last":{"skill_id":"annevk-webkit-claude-plugins-git-webkit-skills-classify-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":392,"total":100095,"errors":392,"last":{"skill_id":"annevk-webkit-claude-plugins-git-webkit-skills-find-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":393,"total":100095,"errors":393,"last":{"skill_id":"taowang1993-tockdocs-codex-skills-nuxt-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":394,"total":100095,"errors":394,"last":{"skill_id":"laurigates-claude-plugins-configure-plugin-skills-configure-claude-plugins-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":395,"total":100095,"errors":395,"last":{"skill_id":"laurigates-claude-plugins-agent-patterns-plugin-skills-parallel-agent-dispatch-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":396,"total":100095,"errors":396,"last":{"skill_id":"laurigates-claude-plugins-configure-plugin-skills-configure-repo-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":397,"total":100095,"errors":397,"last":{"skill_id":"laurigates-claude-plugins-agent-patterns-plugin-skills-agent-teams-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":398,"total":100095,"errors":398,"last":{"skill_id":"rjschie-dotfiles-files-claude-skills-grill-with-docs-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":399,"total":100095,"errors":399,"last":{"skill_id":"rjschie-dotfiles-files-claude-skills-grill-me-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":400,"total":100095,"errors":400,"last":{"skill_id":"aviadr1-figmaclaw-skills-figmaclaw-canon-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":401,"total":100095,"errors":401,"last":{"skill_id":"gauravmc-explorable-skills-skills-explorable-explanation-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":402,"total":100095,"errors":402,"last":{"skill_id":"gauravmc-explorable-skills-skills-design-plates-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":403,"total":100095,"errors":403,"last":{"skill_id":"gwenwindflower-dotfiles-dot-agents-exact-skills-sql-event-pattern-matching-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":404,"total":100095,"errors":404,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-maintain-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":405,"total":100095,"errors":405,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-fix-pr-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":406,"total":100095,"errors":406,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-issue-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":407,"total":100095,"errors":407,"last":{"skill_id":"laurigates-claude-plugins-typescript-plugin-skills-bun-test-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":408,"total":100095,"errors":408,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-coworker-check-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":409,"total":100095,"errors":409,"last":{"skill_id":"laurigates-claude-plugins-langchain-plugin-skills-langchain-init-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":410,"total":100095,"errors":410,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-commit-push-pr-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":411,"total":100095,"errors":411,"last":{"skill_id":"laurigates-claude-plugins-prose-plugin-skills-prose-synthesize-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":412,"total":100095,"errors":412,"last":{"skill_id":"laurigates-claude-plugins-github-actions-plugin-skills-workflow-dev-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":413,"total":100095,"errors":413,"last":{"skill_id":"laurigates-claude-plugins-typescript-plugin-skills-bun-publish-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":414,"total":100095,"errors":414,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-api-pr-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":415,"total":100095,"errors":415,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-pr-feedback-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":416,"total":100095,"errors":416,"last":{"skill_id":"laurigates-claude-plugins-testing-plugin-skills-test-setup-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":417,"total":100095,"errors":417,"last":{"skill_id":"laurigates-claude-plugins-tools-plugin-skills-deps-install-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":418,"total":100095,"errors":418,"last":{"skill_id":"laurigates-claude-plugins-prose-plugin-skills-prose-distill-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":419,"total":100095,"errors":419,"last":{"skill_id":"laurigates-claude-plugins-code-quality-plugin-skills-code-lint-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":420,"total":100095,"errors":420,"last":{"skill_id":"laurigates-claude-plugins-testing-plugin-skills-test-run-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":421,"total":100095,"errors":421,"last":{"skill_id":"laurigates-claude-plugins-git-plugin-skills-git-derive-docs-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":422,"total":100095,"errors":422,"last":{"skill_id":"laurigates-claude-plugins-container-plugin-skills-deploy-handoff-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":423,"total":100095,"errors":423,"last":{"skill_id":"laurigates-claude-plugins-documentation-plugin-skills-docs-generate-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":424,"total":100095,"errors":424,"last":{"skill_id":"openai-codex-codex-rs-skills-src-assets-samples-openai-docs-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":425,"total":100095,"errors":425,"last":{"skill_id":"rozhnev-sqltest-github-skills-sql-lesson-authoring-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":426,"total":100095,"errors":426,"last":{"skill_id":"komapc-phonomorph-gemini-skills-phonomorph-researcher-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":427,"total":100095,"errors":427,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-explanation-traces-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":428,"total":100095,"errors":428,"last":{"skill_id":"notque-vexjoy-agent-skills-engineering-sapcc-review-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":429,"total":100095,"errors":429,"last":{"skill_id":"notque-vexjoy-agent-skills-frontend-frontend-slides-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":430,"total":100095,"errors":430,"last":{"skill_id":"notque-vexjoy-agent-skills-business-csuite-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":431,"total":100095,"errors":431,"last":{"skill_id":"notque-vexjoy-agent-skills-business-sales-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":432,"total":100095,"errors":432,"last":{"skill_id":"notque-vexjoy-agent-skills-business-operations-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":433,"total":100095,"errors":433,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-do-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":434,"total":100095,"errors":434,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-skill-creator-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":435,"total":100095,"errors":435,"last":{"skill_id":"notque-vexjoy-agent-skills-code-quality-universal-quality-gate-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":436,"total":100095,"errors":436,"last":{"skill_id":"notque-vexjoy-agent-skills-business-marketing-skill-md","status":"error","error":"githubUrl not found in skill page"}}
